originaltimestamp,uuid,yourname,originalmeetingdate,meetingcode,issueid,meetingname,structure,structurecounty,structuredistrict,status,issuedistrict,community,category,raisedby,disputant,duration,actionplancommittee,actionplandescription,actionplannotes,ongoing_resolved,resolutiondate,report_ongoing,googledocs,resolution,updatetype,resolutiontype,updatedate,updatedescription,mediationdate,mediationoutcome,issuedescription,issuename,issuenotes,statusnotes,referraldate,referredto,referralnote
42688,2015-07-DS-VJ-00110,,42186,2015-07-DS-VJ,00110,"July, 2015 Lofa DSC",DSC,Lofa,Voinjama,Resolved,Voinjama,Voinjama City,Other,,,,,,,,42599,Resolved,,,,,,,,,,,,,,,
42688,2015-07-CF-FO-00111,,42186,2015-07-CF-FO,00111,"July, 2015 Lofa CF",CF,Lofa,Foya,Resolved,Foya,Vavama -Kabata,Other,,,,,,,,42599,Resolved,,,,,,,,,,,,,,,
42688,2015-07-CS-LO-00112,,42186,2015-07-CS-LO,00112,"July, 2015 Lofa CSC",CSC,Lofa,Zorzor,Resolved,Zorzor,Zorzor City,Security Services,,,,,,,,42599,Resolved,,,,,,,,,,,,,,,
42688,2015-07-CF-FO-00113,,42186,2015-07-CF-FO,00113,"July, 2015 Lofa CF",CF,Lofa,Foya,Resolved,Foya,Kolahun,Infrastructure and Government Services,,,,,,,,42599,Resolved,,,,,,,,,,,,,,,
42688,2015-07-DS-FO-00114,,42186,2015-07-DS-FO,00114,"July, 2015 Lofa DSC",DSC,Lofa,Foya,Resolved,Foya,NA,Security Services,Other,,,,,,,,Ongoing,,LNP will monitor the sale of the satchets and arrest those in violation,,,,,,,,,,,,,
42556,2015-07-DS-FO-00115,Rachel Sampson,42193,2015-07-DS-FO,00115,"July, 2015 Lofa DSC",DSC,Lofa,Foya,,,,,,,,,,,,,Ongoing,,Liberia National Police addressed the situation,,Other,,,,,,,,,,,
42688,2015-08-CF-VJ-00116,,42217,2015-08-CF-VJ,00116,"August, 2015 Lofa CF",CF,Lofa,Voinjama,Resolved,Voinjama,Lisco and Kpanemai,Security Services,,,,,,,,42599,Resolved,,,,,,,,,,,,,,,
42688,2015-08-CF-FO-00117,,42217,2015-08-CF-FO,00117,"August, 2015 Lofa CF",CF,Lofa,Foya,Resolved,Foya,NA,Other,,,,,,,,42599,Resolved,,,,,,,,,,,,,,,
42688,2015-09-CS-LO-00118,,42248,2015-09-CS-LO,00118,"September, 2015 Lofa CSC",CSC,Lofa,Voinjama,Ongoing,Voinjama,Darbu town,General Land,,,,,,,Resolved,42599,Resolved,,,,,,,,,,,,,,,
42688,2015-05-DS-GL-00119,,42125,2015-05-DS-GL,00119,"May, 2015 Nimba DSC",DSC,Nimba,Gbehlay-Geh,,Gbehlay-Geh,Loguatuo-Karnplay,Infrastructure and Government Services,,,,,,,,42618,Resolved,,,,,,,,,,,,,,,
42500,2015-11-CF-KP-00120,Jonathan T. Roberts,42326,2015-11-CF-KP,00120,"November, 2015 Bong CF",CF,Bong,Kpai,Ongoing,Kpaai,Zebay,General Land,CF,Zebay Town and Tata Family,,The CF & DSC joint mediation committee ,The CF & DSC joint mediation committee will visit the parties from November 19 to December 6 with the hope of resolving the dispute.,"The PC expects of the CF & DSC joint mediation committee to provide the following  information on this issue during the next meeting:
1. The duration of dispute
2. Size of the land in dispute
3. particular location of the land
4. have there been any threatening remarks or violent actions? 
5. What are the actual interests of both parties (the Tata family & Zebay residents)
6.. How the parties intend to resolve this dispute: what process would they prefer?",Ongoing,42618,Resolved,,,,,42496,The Joint DSC & CF Mediation committee hosted meeting with the disputant but was told that the case is in court at the Gbarnga City Court,,,A pending land dispute is reported between the Tata family and Zebay Town.  ,Land Dispute between Tata family and Zebay Town, The issue was reported by a CF member from Zebay during the meeting but he did  not provide relevant information for the structure to decide on the clear mediation approach.,,,,
42688,2015-09-CF-FO-00121,,42248,2015-09-CF-FO,00121,"September, 2015 Lofa CF",CF,Lofa,Foya,Ongoing,Foya,NA,General Land,,,,,,,Resolved,42599,Resolved,,,,,,,,,,,,,,,
42340,2015-11-CF-GL-00122,Thomas Q. Suah,42311,2015-11-CF-GL,00122,"November, 2015 Nimba CF",CF,Nimba,Gbehlay-Geh,Security concern,Gbehlay-Geh,Marbor,General Land,CF,Mary Louh & Nahmen Moore,2,N/A,N/A,Re solution already reached  and reported .,Resolved,,Ongoing,,MLDL structure joint  mediated  team  resolved this dispute to satisfaction of disputants.,Resolution,Mediated by the structure,,,,,"Land dispute between Mary Louh and Nahman Moore which has lasted  for over 2 years was brought to the attention of the Garplay CF some tines in August 2015. Mary  Louh  who claimed that she is the legal owner of the land in dispute accused Mr. Moore of  trespassing on  on her land without prior knowledge or information. to her regarding the use of said land.
This prompted a situation that almost  became violent. The Garplay CF promptly responded to this concern.",Land dispute betweeen Mary Louh and Nahmen Moore,N/A,This security concern has been resolved by the mediation team  of the structure.,,,
42340,2015-11-DS-GL-00123,Thomas Q. Suah,42311,2015-11-DS-GL,00123,"November, 2015 Nimba DSC",DSC,Nimba,Gbehlay-Geh,Security concern,Gbehlay-Geh,Marbor,General Land,DSC,Mary Louh and Nhmen Moore,2,N/A,N/A,N/A,Resolved,,Ongoing,,,Mediation,,,,42297,Issue resolved,Mary Louh accused Mr. Moore of encroachment and said claim was brought before the joint DSC and CF committee for redress.The committee has resolve.,Land dispute between Mary Louh and Nahmen Moore,N/A,Dispute already mediated by the mediation committee of DSC and CF,,,
42340,2015-11-CF-GL-00124,Thomas Q. Suah,42311,2015-11-CF-GL,00124,"November, 2015 Nimba CF",CF,Nimba,Gbehlay-Geh,Long-term issue,Gbehlay-Geh,Gbeh chiefdom,Real estate,CF,The Miah and Dahn families.,4,N/A,N/A,Property dispute already addressed by Cf & DSC mediation team.,Resolved,42599,Resolved,,,Mediation,,,,42287,Dispute resolved,Disagreement over ownership of a rubber farm between Emmanuel Dahn and Samuel  Maih in  Gbeh Chiefdom.,Disagreement over ownership of rubber farm,N/A,Successfully mediated,,,
42340,2015-11-CF-GL-00125,Thomas Q. Suah,42311,2015-11-CF-GL,00125,"November, 2015 Nimba CF",CF,Nimba,Gbehlay-Geh,Security concern,Gbehlay-Geh,Gbeh Chiefdom,General Land,CF, Martha  Kwanue and opposed by  George Gaye.,3,N/A,N/A,N/A,Resolved,42599,Resolved,,,Mediation,,,,42311,Successful,Disagreement over Coaco farm claimed by Martha Kwanue and opposed by  George Gaye.,Property dispute,N/A,Dispute already resolved by CF.,,,
42340,2015-11-DS-GL-00126,Thomas Q. Suah,42309,2015-11-DS-GL,00126,"November, 2015 Nimba DSC",DSC,Nimba,Gbehlay-Geh,Security concern,Gbehlay-Geh,Kenlay # II,Public Health and Safety,CF,Family of  the missing child,1,LNP.BIN and .District Attorney,"Gbelay-Geh DSC intervention committee comprising of LNP,BIN,District Attorney will lead search team on November 5,2015 in Kenlay # 2 town.",The LNP BIN and District Attorney need to work closely with the Kenlay community stakeholders to search for the missing child.,Ongoing,,Ongoing,,,General Update,,42311,CF member from Kenlay # II Oldlay Beah had earlier reported this  concern before its reflagging in the November 3 meeting.Police is still searching.,42313,,"A two years old child,Prince Miah got  missing in Kenlay #2 town,Gbelay-Geh District on October 4,,2015 and has not been seen,",Mysterious  child disappearence,"1. Where were the parents of this child at missing?
2. Has the police done any arrest?
3. What role is the people of Kenlay # II playing in finding the child?",More than two weeks search but not yet discovered,,,
42341,2015-11-DS-GL-00127,Thomas Q. Suah,42309,2015-11-DS-GL,00127,"November, 2015 Nimba DSC",DSC,Nimba,Gbehlay-Geh,Security concern,Gbehlay-Geh,Loguatuo,Infrastructure,DSC,Residents of  Karnplay and Loguatuo,2,"Intervention committee members: LNP, DEA,BIN, City Mayor,District Commissioner and Youth leader.",DSC refers concern to CSC,The referral is in place because the CSC has oversight over the Public Works Engineer in the county. ,Ongoing,42618,Resolved,,,General Update,,42311,DSC to ensure that CSC approach the proper  person for road work in Nimba.,42328,Pending,A major bridge linking Karnplay and Loguatio is at the verge of collapse  due to heavy trucks plighting this  highway.,Sinking bridge between Karnplay and Loguatuo.,"1. When was this bridge constructed?
2. Has there been  routine maintenance since construction?
3. Who is responsible for bridge work in your district?",This concern poses threat to travelers using the Loguatuo-Karnplay route.,,,
42341,2015-11-CF-BY-00128,Thomas Q. Suah,42312,2015-11-CF-BY,00128,"November, 2015 Nimba CF",CF,Nimba,Buu-Yao,Security concern,Buu-Yao,Nyor Bluntuo & Nyor Buelay,General Land,CF,People of Bluntuo and Buelay,3,N/A,N/A,N/A,Resolved,42305,Resolved,,Mediated by Gblourlay CF mediation team,,Mediated by the structure,,,,,Land dispute reported at the October meeting between  families of Teagbaye from Nyor-Buelay and Wormie of Nyor-Bluntuo towns.,Land dispute,N/A,Threatens community peace if not addressed,,,
42341,2015-11-CF-BY-00129,Thomas Q. Suah,42312,2015-11-CF-BY,00129,"November, 2015 Nimba CF",CF,Nimba,Buu-Yao,Security concern,Buu-Yao,Gblarlay AND gLAARLAY TOWNS,General Land,CF,The people of Glaarlay and Gblarlay,5,N/A,N/A,N/A,Resolved,42306,Resolved,,Bu-Yao DSC and Gblourlay CF joint mediation committee resolved the dispute using ADR principles.,,Mediated by the structure,,,,,Five years old  dis-agreement over farm land  between the people both in Ninkwea Chiefdom of Gblarlay and Glaarlay towns ,Farm land dispute,N/A,"Resolved  on October 29,2015 by Gblourlay CF mediation team.",,,
42341,2015-11-CF-BY-00130,Thomas Q. Suah,42312,2015-11-CF-BY,00130,"November, 2015 Nimba CF",CF,Nimba,Buu-Yao,Threat of violence,Buu-Yao,Butuo,General Land,CF,Muslim community of Butuo,3,"Daniel Zekpeh,George Walker,Jimmel Wanndad","Joint Bu-Yao DSC and & Gblourlay CF mediation committee to mediate before November 20,2015",To maintain regular contact with CF and DSC leadership  to speed up the process because this dispute has the potential to escalate into ethnic voilence(Mandingos vs Goi),Ongoing,42618,Resolved,,,,,42328,,42328,Still ongoing,The Muslin community of Butuo town reported encroachment by citizens of Butuo on their land.(Butuo is 99% Gio ethnic group),The Muslin community of Butuo town reported encroachment by citizens of Butuo on their land.(Butuo is 99% Gio ethnic group),"1. How long has  the Muslims occupied the land in dispute?
2. Who specifically is taking over  the Muslim land i Butuo?
3.  Is the deeded ?
4. What  quantity of land are we talking?","This dispute has ethnicity potential,needs prompt redress.",,,
42341,2015-11-CF-BY-00131,Thomas Q. Suah,42313,2015-11-CF-BY,00131,"November, 2015 Nimba CF",CF,Nimba,Buu-Yao,Security concern,Buu-Yao,Nyor Barlorplay,Traditional Community,CF,,,"Daniel Zekpeh,George Walker,Oretha Karsuo and Charles trou.","Joint Bu-Yao DSC and & Gblourlay CF mediation committee to mediate before November 27,2015",PC will assist mediation team  to avoid baises in the progess,Ongoing,42335,Resolved,,,,Mediated by the structure,,,,,Nanwood Miamen and his father Jacob Miamen of Nyor-Barlorplay accused of poisoning people to death in Barlorplay town.,Traditional beliefs,"Can this allegation be proven in court?
What evidence is there that the mediation committee will  dwell on?
Will disputants accept outcome of CF mediation?",This concern has the potential to divide community members on account of superstition beliefs.,,,
42341,2015-11-CF-KB-00132,Thomas Q. Suah,42313,2015-11-CF-KB,00132,"November, 2015 Nimba CF",CF,Nimba,Kparblee,Security concern,Kparblee,Yourpea old town,Internal Border,CF,,10,"Alexander Tenty,Morgan Sonyah,Jonathan Tarlue,Justina Kwitti","With MLDL support,Kpaiblee  DSC & Dubuzon CF have  organized mediation for the dispute.","This is  a twin mediation which starts with  Old Yourpea and Beatuo 8-9,Dec.2015 and Old Yourpea and new Yourpea from 9-10,Dec.,2015",Ongoing,42348,Resolved,,,,Mediated with MLDL support,,,,,Disagreement over boundary between Yourpea Old Town and New Town,Boundary dispute,"1. When was the boundary between new and old Yourpea towns decided?
2. Do they need a new boundary harmonization survey? Who foot the cost?
3. Is there any visible mark of boundary demarcation in the area?",This concern has claimed the attention of he MLDL program through persistent call be Dubuzon CF for MLDL mediation support,,,
42341,2015-11-CF-KB-00133,Thomas Q. Suah,42313,2015-11-CF-KB,00133,"November, 2015 Nimba CF",CF,Nimba,Kparblee,Security concern,Kparblee,Yourpea New town,Internal Border,CF,New & Old Yourpea and Beatuo towns,10,Same as old town Old own mediation,Same as old town mediation,Same as old town mediation,Ongoing,42348,Resolved,,,,,42343,,42313,N/A,Disagreement over boundary between Yourpea Old Town and Beatuo town,Boundary dispute,Same as Old town mediation,Mediation pending,,,
42341,2015-11-CF-KB-00134,Thomas Q. Suah,42313,2015-11-CF-KB,00134,"November, 2015 Nimba CF",CF,Nimba,Kparblee,Long-term issue,Kparblee,Kparblee District,Government Corruption,CF,The people of  Kparblee District,4,"DSC Chairman,CF chairman,Paramount chief Morgan Sonyah",CSC has requested Nimba County Chief Education officer(COE) to address himself to this concern during Kpaiblee DSC & Dubuzon CF ,,Ongoing,,Ongoing,,,,,42313,,42313,Mediation pending,Omission of the Krahn tribe from the newly produced Liberian history book for ,Omission of Krahn,"What is the intellectual ability of the author of the history book?
Was this omission deliberate?","If this oversight in the  new Liberian history book is corrected,it may have a long term violence potential.",,,
42341,2015-11-CF-KB-00135,Thomas Q. Suah,42313,2015-11-CF-KB,00135,"November, 2015 Nimba CF",CF,Nimba,Kparblee,Security concern,Kparblee,,Security Services,CF,People of Kparblee,6,"Alxander Tenty, Mercy Diah,Morgan Sonyah,Robert Doco","CSC  to set up meeting with circuit judge and county attorney in Sanniquellie to address this concern on December 18,2015.","The planned meeting with court judge and attorney should include LN P county commander ,Crime Services Department chief and defense counsel.",Ongoing,,Ongoing,,,,Mediated by the structure,,,,,The man  arrested for murder of Sarday Gweh in Police Custidy in Butuo has been seen in Kpaiblee district selling goods  in markets.(Beatuo & Old town markets,CF reports appearance of alleged murderer in Kpaiblee District,"1. Is there any information on how the accused was released from prison in Sanniquellie?
2. Has he been charged? If yes,what charge? billable? ",Referred to CSC,,,
42341,2015-11-CF-KB-00136,Thomas Q. Suah,42313,2015-11-CF-KB,00136,"November, 2015 Nimba CF",CF,Nimba,Kparblee,Security concern,Kparblee,Kparblee District,Leadership dispute does not fit in of the above category. ,CF,Women of Kpaiblee district,3,N/A,N/a,N/A,Resolved,42297,Resolved,,DSC appealed to Martha to accept the change because it is  the will  of the women of Kpailbee,,Mediated by the structure,,,,,"The Kpaiblee DSC has changed the women representative on   the DSC to the displeasure
of Martha Zaryee,the incumbent. Martha claims that the election of a new women leader for Kpaiblee was not to her knowledge",Leadership dispute,N/A,"Kpaiblee DSC has a new women representative,Martha Gaylah.",,,
42341,2015-11-CF-KB-00137,Thomas Q. Suah,42313,2015-11-CF-KB,00137,"November, 2015 Nimba CF",CF,Nimba,Kparblee,Security concern,Kparblee,Kparblee District,The covered all sectors above,Other,,,N/A,N/A,N/A,Resolved,42313,Resolved,,,,,42313,,42353,N/A,"The meeting was preceded by a survey conducted by Rynes Thomas on MLDL structures role in addressing community security concerns  and relationship among the structures in terms of communication, collaboration and information sharing.",Survey,Information to be  used by consultant to bridge capacity gaps.,Survey data  is being processed by  consultant,,,
42341,2015-11-DS-GB-00138,Thomas Q Suah,42314,2015-11-DS-GB,00138,"November, 2015 Nimba DSC",DSC,Nimba,Garr-Bain,Security concern,Garr-Bain,Ganta,Government Corruption,CF,Ganta community members,2,"DSC chair,DSC secretary,CF chair,LNP","To invite former city mayor, Dor copper to next meeting to clarify",The city council  of Ganta is said to have accounts at LBDI and Eco-Bank.The money in question could be refunded from those acct.,Ongoing,,Ongoing,,,,Mediated by the structure,,,,,MLDL I supported  the Bain-Garr DSC and Ganta Community Forum with US500.00 to facilitate relocation of Ganta city garbage   dump site,US500.00 disappearance,"Was the money delivered in cash to the city mayor?
Could the $500 be refunded from the city account to be used for intended purpose?","Garbage dump site not yet relocated, money not accounted for by city authorities.",,,
42341,2015-11-CF-GB-00139,Thomas Q. Suah,42314,2015-11-CF-GB,00139,"November, 2015 Nimba CF",CF,Nimba,Garr-Bain,Security concern,Garr-Bain,Ganta,Security Services,DSC,Ganta community members,2,DSC & CF leadership,To invite transport unions leaderships to next meeting to provide information on status of car loaders in Ganta,PC will make regular followups to insure those invited are served citation to attend next meeting,Ongoing,42618,Resolved,,,,,42314,,42353,N/A,"CF members reported  presence of illicit car loaders in the streets of Ganta, some stealing passengers belongings 
Amos(40 yrs) was killed in fist fight with a 20 yrs old man only identified as Baby  in Ganta",Illicit car loaders ,"Who regulate car loaders in Ganta?
How many transport unions are there in Ganta?", Illicit car loaders Presence continues,,,
42341,2015-11-DS-GB-00140,Thomas Q. Suah,42314,2015-11-DS-GB,00140,"November, 2015 Nimba DSC",DSC,Nimba,Garr-Bain,Long-term issue,Garr-Bain,,Security Services,CF,A grieved residents of bGanta,3,DSC & CF leadership,Committee constituted to meet with Ganta City mayor and parents for police authorities  to  release the dead body  of Amos’ ,PC to followup progress leading to logical conclusion of concern.,Ongoing,42618,Resolved,,,General Update,,42353,N/A,42353,N/A," 
Amos(40 yrs) was killed in fist fight with a 20 yrs old man only identified as Baby  in Ganta
",The murder of Amos Yowah,,Baby has been arrested and charged with murder pending court trial in Sanniquellie but parents appeal to GOL for Amos body to be turned over for burial,,,
42341,2015-11-NS-GB-00141,Thomas Q. Suah,42317,2015-11-NS-GB,00141,"November, 2015 Nimba NSC",NSC,Nimba,Garr-Bain,Security concern,Sanniquellie Mahn,Ganta,Public Health and Safety,CSC,Nimba people,2,"County Attornet,County Inspector, LNP and DEA",Evidence turned over to LNP for search of perpetrator(s) and subsequent prosecution.,MLDL program will monitor ghrough the PC to ensure that perpetrators are brought justice.,Ongoing,42358,Resolved,,,,Mediated by the structure,,,,,"DEA reported discovery of 31 kg of marijuana in a deserted house in Bahn on November 6,2015  valued at L93000",Drugs trafficking,,In police custody,,,
42341,2015-11-NS-GB-00142,Thomas Q. Suah,42317,2015-11-NS-GB,00142,"November, 2015 Nimba NSC",NSC,Nimba,Garr-Bain,Security concern,Garr-Bain,Sanniquellie,Security Services,CSC,Local Government,1,CSC leadership,CWF activities suspended in Ganta until its By-Laws and constitution/Articles of Incorporation is presented to the CSC for review.,,Ongoing,42618,Resolved,,,General Update,,42352,,42353,N/A," CSC, in its November meeting in Ganta accused CWF of playing no role in curbing crime in communities.",Role of CWF,,CWF denied,,,
42578,2015-11-DS-FO-00143,Doegbazee Zaza,42319,2015-11-DS-FO,00143,"November, 2015 Lofa DSC",DSC,Lofa,Foya,Security concern,Foya,Foya City,Security Services,DSC,,,Intervention Committee,"PSU, LNP & DEA will request for search warrant from the court to do search  ",,,42473,Resolved,,The security sector has come down hard on illegal drugs possession which has subsided the issue. ,Resolution,Mediated by the structure,42347,,42344,,Illegal drugs possession on the increase in Foya district,Illegal drugs possession on the increase in Foya district,,"PSU, LNP & DEA will request for search warrant from the court to do search  ",,,
42341,2015-11-NS-GB-00144,Thomas Q. Suah,42317,2015-11-NS-GB,00144,"November, 2015 Nimba NSC",NSC,Nimba,Garr-Bain,Long-term issue,Garr-Bain,Ganta,General Land,CSC,N/A,2,NPC & NPO,Purchase request preparation,,Ongoing,42618,Resolved,,,General Update,,42356,N/A,42355,,MLDL  plans to support two days land education and mini-peace conference in Ganta,Land education,N/A,"Arrangement for hall, ,gathering of participants names and paper works in progress ",,,
42578,2015-11-DS-FO-00145,Doegbazee Zaza,42319,2015-11-DS-FO,00145,"November, 2015 Lofa DSC",DSC,Lofa,Foya,Security concern,Foya,Worsanga,Public Health and Safety,CF,,,Intervention Committee,The traditional council and paramount chief will  convene meeting with the citizens of Worsonga ,,,42551,Resolved,,Traditional Authorities of Foya District converged and discussed the issue with Worsaga citizens. The discussion went well and the issue has been resolved.,General Update,Mediated by the community themselves,42319,The issue has been handled by traditional people of Foya and calm has resume in that community,42347,Resolved,Some citizen of Worsonga have engaged in harmful traditional practices ,Some citizen of Worsonga have engaged in harmful traditional practices ,,The issue has been resolved by the community herself,,,
42342,2015-11-CF-YM-00146,Thomas Q. Suah,42333,2015-11-CF-YM,00146,"November, 2015 Nimba CF",CF,Nimba,Yarmein,Security concern,Yarmein,New Yekepa,International Dispute,CF,Libberian market women and Guinean security,1,"Samuel Bontor,Nelson Slekpo,Thomas  Gonotee,Emmanuel Larkpor,Agenline Yeke.","Issue discussed by Bonlah CF members and referred to Yarmein DSC to be addressed before December 11, 2015.",Pc to follow up on progress of DSC role in resolving this international  dispute,Ongoing,42349,Resolved,,,,Mediated by the structure,,,,,"Ten market women  from   New Yekepa town in Liberia were  arrested by Guinean soldiers at the frontier between  the  Guinean town of Gbar and New Yekepa for the women refusal to pay 20,000GF(Guinea currency)  to them. A Liberia man (Saye Guanue) who was also on his way from the same Guinean market in the town of Bossou was also arrested and   flogged for attempting to advocate on the women’s behalf. The situation became worst when three Guinean women (one pregnant) alleged that Saye Guanue,the alleged victim of soldier brutality had himself beaten on  the three Guinean women who were returning from Liberia  to Guinea in reprisal. Of the military brutality against him earlier.
This was reported to a member of the Bonlah CF from the town of New Yekekpa,Ageline Yeke.",Cross border dispute,"What was the 20,000 FG meant for?
Is the  route used by the Liberian market women the official road to and fro Guinea?
Why was Saye Guanue flogged? advocacy?
Who will take the lead in resolving this internal dispute?",,,,
42342,2015-11-DS-YM-00147,Thomas Q. Suah,42333,2015-11-DS-YM,00147,"November, 2015 Nimba DSC",DSC,Nimba,Yarmein,Long-term issue,Yarmein,Yarmein District,Public Health and Safety,CF,People of Yarmein District.,2,"DSC chair,DSC secretary,Youth rep and women leader on DSC.","This alarming situation was discussed by the BCF and referred to the YDSC to be discussed and address by January 20,2016.","Due to severity of this concern,PC will mentor the committee to elevate it to the CSC promptly.",Ongoing,,Ongoing,,,,Mediated by the structure,,,,,Most pregnant women in Yarmein District die in route to the only clinic in the district that is over 75-80 miles away from 90% of the communities in Yarmein.,Increase in maternal  death ,"Has this concern been brought to the attention of health authorities in the county?
Could DSC refer this concern to the CSC?",,,,
42578,2015-11-DS-FO-00148,Doegbazee Zaza,42319,2015-11-DS-FO,00148,"November, 2015 Lofa DSC",DSC,Lofa,Foya,Security concern,Foya,,Traditional Community,DSC,,,Intervention Committee,DC and PC should pass instruction to TCs for all roads in the district to be brushed. ,,,42347,Resolved,,The District Commissioner passed instruction to all town chiefs for their respective roads to be brushed. And that instruction was well ahead to.,Resolution,Other,42319,,42354,,Most of the farm to market roads in Foya District are left bushy thus leaving pedestrians vulnerable,Most of the farm to market roads in Foya District are left bushy thus leaving pedestrians vulnerable,,,,,
42342,2015-11-CF-YM-00149,Thomas Q. Sauh,42333,2015-11-CF-YM,00149,"November, 2015 Nimba CF",CF,Nimba,Yarmein,Security concern,Yarmein,Yarmein District,Public Health and Safety,CF,Citizens of affected communities in Yarmein District,2,Yarmein DSC leadership.,"This concern was prioritized by the Bonlah CF members and referred to the Yarmein DSC for  redress between February and March 5,2016",Drugs abuse by young people is dangerous to society.Time frame for redress is  a little bit far.,Ongoing,42434,Resolved,,,,,42708,,42434,Pending,"In the towns of Gbarpa, New Yekepa and Bonlah youths are in the constant habit taking in harmful drugs thereby promoting violence in  those communities.",Increase in Drugs abuse in Yarmein District ,,,,,
